SWMM5 LID Report File

Project:  
LID Unit: CISTERN in Subcatchment CISTERN

                    	  Elapsed	    Total	    Total	  Surface	 Pavement	     Soil	  Storage	  Surface	    Drain	  Surface	 Pavement	     Soil	  Storage
                    	     Time	   Inflow	     Evap	    Infil	     Perc	     Perc	    Exfil	   Runoff	  OutFlow	    Level	    Level	 Moisture	    Level
Date        Time    	    Hours	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	    in/hr	   inches	   inches	  Content	   inches
----------- --------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------
 04/07/2016 14:55:00	   14.917	    0.277	   0.0000	    0.277	    0.000	    0.000	    0.277	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 15:00:00	   15.000	    0.277	   0.0000	    0.277	    0.000	    0.000	    0.277	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 15:05:00	   15.083	    0.277	   0.0000	    0.277	    0.000	    0.000	    0.277	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 15:10:00	   15.167	    0.277	   0.0000	    0.277	    0.000	    0.000	    0.277	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 15:15:00	   15.250	    0.277	   0.0000	    0.277	    0.000	    0.000	    0.277	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 15:20:00	   15.333	    0.277	   0.0000	    0.277	    0.000	    0.000	    0.277	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 15:25:00	   15.417	    0.277	   0.0000	    0.277	    0.000	    0.000	    0.277	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 15:30:00	   15.500	    0.277	   0.0000	    0.277	    0.000	    0.000	    0.277	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 15:35:00	   15.583	    0.262	   0.0000	    0.262	    0.000	    0.000	    0.262	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 15:40:00	   15.667	    0.260	   0.0000	    0.260	    0.000	    0.000	    0.260	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 15:45:00	   15.750	    0.260	   0.0000	    0.260	    0.000	    0.000	    0.260	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 15:50:00	   15.833	    0.260	   0.0000	    0.260	    0.000	    0.000	    0.260	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 15:55:00	   15.917	    0.259	   0.0000	    0.259	    0.000	    0.000	    0.259	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 16:00:00	   16.000	    0.259	   0.0000	    0.259	    0.000	    0.000	    0.259	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 16:05:00	   16.083	    0.245	   0.0000	    0.245	    0.000	    0.000	    0.245	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 16:10:00	   16.167	    0.243	   0.0000	    0.243	    0.000	    0.000	    0.243	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 16:15:00	   16.250	    0.242	   0.0000	    0.242	    0.000	    0.000	    0.242	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 16:20:00	   16.333	    0.242	   0.0000	    0.242	    0.000	    0.000	    0.242	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 16:25:00	   16.417	    0.242	   0.0000	    0.242	    0.000	    0.000	    0.242	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 16:30:00	   16.500	    0.242	   0.0000	    0.242	    0.000	    0.000	    0.242	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 16:35:00	   16.583	    0.227	   0.0000	    0.227	    0.000	    0.000	    0.227	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 16:40:00	   16.667	    0.226	   0.0000	    0.226	    0.000	    0.000	    0.226	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 16:45:00	   16.750	    0.225	   0.0000	    0.225	    0.000	    0.000	    0.225	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 16:50:00	   16.833	    0.225	   0.0000	    0.225	    0.000	    0.000	    0.225	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 16:55:00	   16.917	    0.224	   0.0000	    0.224	    0.000	    0.000	    0.224	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 17:00:00	   17.000	    0.224	   0.0000	    0.224	    0.000	    0.000	    0.224	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 17:05:00	   17.083	    0.224	   0.0000	    0.224	    0.000	    0.000	    0.224	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 17:10:00	   17.167	    0.224	   0.0000	    0.224	    0.000	    0.000	    0.224	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 17:15:00	   17.250	    0.224	   0.0000	    0.224	    0.000	    0.000	    0.224	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 17:20:00	   17.333	    0.224	   0.0000	    0.224	    0.000	    0.000	    0.224	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 17:25:00	   17.417	    0.224	   0.0000	    0.224	    0.000	    0.000	    0.224	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 17:30:00	   17.500	    0.224	   0.0000	    0.224	    0.000	    0.000	    0.224	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 17:35:00	   17.583	    0.210	   0.0000	    0.210	    0.000	    0.000	    0.210	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 17:40:00	   17.667	    0.208	   0.0000	    0.208	    0.000	    0.000	    0.208	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 17:45:00	   17.750	    0.207	   0.0000	    0.207	    0.000	    0.000	    0.207	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 17:50:00	   17.833	    0.207	   0.0000	    0.207	    0.000	    0.000	    0.207	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 17:55:00	   17.917	    0.207	   0.0000	    0.207	    0.000	    0.000	    0.207	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 18:00:00	   18.000	    0.207	   0.0000	    0.207	    0.000	    0.000	    0.207	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 18:05:00	   18.083	    0.192	   0.0000	    0.192	    0.000	    0.000	    0.192	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 18:10:00	   18.167	    0.191	   0.0000	    0.191	    0.000	    0.000	    0.191	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 18:15:00	   18.250	    0.190	   0.0000	    0.190	    0.000	    0.000	    0.190	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 18:20:00	   18.333	    0.190	   0.0000	    0.190	    0.000	    0.000	    0.190	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 18:25:00	   18.417	    0.189	   0.0000	    0.189	    0.000	    0.000	    0.189	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 18:30:00	   18.500	    0.189	   0.0000	    0.189	    0.000	    0.000	    0.189	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 18:35:00	   18.583	    0.204	   0.0000	    0.204	    0.000	    0.000	    0.204	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 18:40:00	   18.667	    0.206	   0.0000	    0.206	    0.000	    0.000	    0.206	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 18:45:00	   18.750	    0.206	   0.0000	    0.206	    0.000	    0.000	    0.206	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 18:50:00	   18.833	    0.207	   0.0000	    0.207	    0.000	    0.000	    0.207	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 18:55:00	   18.917	    0.207	   0.0000	    0.207	    0.000	    0.000	    0.207	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 19:00:00	   19.000	    0.207	   0.0000	    0.207	    0.000	    0.000	    0.207	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 19:05:00	   19.083	    0.192	   0.0000	    0.192	    0.000	    0.000	    0.192	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 19:10:00	   19.167	    0.191	   0.0000	    0.191	    0.000	    0.000	    0.191	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 19:15:00	   19.250	    0.190	   0.0000	    0.190	    0.000	    0.000	    0.190	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 19:20:00	   19.333	    0.190	   0.0000	    0.190	    0.000	    0.000	    0.190	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 19:25:00	   19.417	    0.189	   0.0000	    0.189	    0.000	    0.000	    0.189	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 19:30:00	   19.500	    0.189	   0.0000	    0.189	    0.000	    0.000	    0.189	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 19:35:00	   19.583	    0.175	   0.0000	    0.175	    0.000	    0.000	    0.175	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 19:40:00	   19.667	    0.173	   0.0000	    0.173	    0.000	    0.000	    0.173	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 19:45:00	   19.750	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 19:50:00	   19.833	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 19:55:00	   19.917	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 20:00:00	   20.000	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 20:05:00	   20.083	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 20:10:00	   20.167	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 20:15:00	   20.250	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 20:20:00	   20.333	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 20:25:00	   20.417	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 20:30:00	   20.500	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 20:35:00	   20.583	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 20:40:00	   20.667	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 20:45:00	   20.750	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 20:50:00	   20.833	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 20:55:00	   20.917	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 21:00:00	   21.000	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 21:05:00	   21.083	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 21:10:00	   21.167	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 21:15:00	   21.250	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 21:20:00	   21.333	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 21:25:00	   21.417	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 21:30:00	   21.500	    0.172	   0.0000	    0.172	    0.000	    0.000	    0.172	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 21:35:00	   21.583	    0.158	   0.0000	    0.158	    0.000	    0.000	    0.158	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 21:40:00	   21.667	    0.156	   0.0000	    0.156	    0.000	    0.000	    0.156	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 21:45:00	   21.750	    0.155	   0.0000	    0.155	    0.000	    0.000	    0.155	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 21:50:00	   21.833	    0.155	   0.0000	    0.155	    0.000	    0.000	    0.155	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 21:55:00	   21.917	    0.155	   0.0000	    0.155	    0.000	    0.000	    0.155	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 22:00:00	   22.000	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 22:05:00	   22.083	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 22:10:00	   22.167	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 22:15:00	   22.250	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 22:20:00	   22.333	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 22:25:00	   22.417	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 22:30:00	   22.500	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 22:35:00	   22.583	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 22:40:00	   22.667	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 22:45:00	   22.750	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 22:50:00	   22.833	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 22:55:00	   22.917	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 23:00:00	   23.000	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 23:05:00	   23.083	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 23:10:00	   23.167	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 23:15:00	   23.250	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 23:20:00	   23.333	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 23:25:00	   23.417	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 23:30:00	   23.500	    0.154	   0.0000	    0.154	    0.000	    0.000	    0.154	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 23:35:00	   23.583	    0.140	   0.0000	    0.140	    0.000	    0.000	    0.140	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 23:40:00	   23.667	    0.138	   0.0000	    0.138	    0.000	    0.000	    0.138	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 23:45:00	   23.750	    0.138	   0.0000	    0.138	    0.000	    0.000	    0.138	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
 04/07/2016 23:49:59	   23.833	    0.137	   0.0000	    0.137	    0.000	    0.000	    0.137	   0.000	    0.000	    0.000	    0.000	    0.000	    0.000
